OBJECTID,INCNUM,YMD_TM,OCCURRED_DT,OCCURRED_TM,UDTEXT24A,UDTEXT24B,UDTEXT24C,UDTEXT24D,DISPOSITION,STREET_N,STREET,STREET_T,STREET_G,CITY,UOF_FORCE_TYPE,UOF_REASON,SERVICE_TYPE,CIT_ARRESTED,CITCHARGE_TYPE,CIT_WEAPON_TYPE,CIT_INJURED,CIT_HOSPITAL,OFF_INJURED,OFF_HOSPITAL,CIT_NUM,CIT_RACE,CIT_SEX,CIT_AGE,CIT_COND_TYPE,OFF_NUM,OFF_RACE,OFF_SEX,OFF_AGE,OFF_YR_EMPLOY,OFF_COND_TYPE,STATE,OCCURRED_WEEK_DAY,OCCURRED_HOUR,OCCURRED_QUARTER,OCCURRED_YEAR,"""INDOT"""
5203,16890,2016-10-10T12:35:00Z,2016-10-10,12:35:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT DAY SHIFT,UNREPORTED,IN COMPLIANCE,4545,MONUMENT,CIRCLE, ,INDIANAPOLIS,PHYSICAL,COMBATIVE SUSPECT,ARREST,YES,BATTERY M,UNREPORTED,YES,YES,NO,NO,4778,WHITE,MALE,32,MINOR SCRAPES,304,WHITE,MALE,53,27,NO INJURIES NOTED OR VISIBLE,IN,Mon,12,4,2016,INDOT
5216,8159,2015-04-24T06:29:00Z,2015-04-24,06:29:00:000,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,9TH RECRUIT CLASS,IN COMPLIANCE,4545,EAST,STREET,S,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ASSISTING A CITIZEN,YES,CRIMINAL TRESPASS,UNREPORTED,NO,NO,NO,NO,3761,WHITE,MALE,22,NO INJURIES NOTED OR VISIBLE,3215,BLACK,MALE,34,0,UNREPORTED,IN,Fri,6,2,2015,INDOT
5221,8387,2015-05-06T02:57:00Z,2015-05-06,02:57:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT LATE TACT FOOT AND BICYCLE,UNREPORTED,IN COMPLIANCE,4545,MERIDIAN,STREET,S,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,BATTERY F,UNREPORTED,NO,NO,NO,NO,3936,OTHER,MALE,999999,NO INJURIES NOTED OR VISIBLE,2087,BLACK,MALE,42,10,UNREPORTED,IN,Wed,2,2,2015,INDOT
5218,8252,2015-04-29T11:47:00Z,2015-04-29,11:47:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT 2ND RC,IN COMPLIANCE,4545,POST,ROAD,N,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,TRAFFIC STOP,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,3829,UNKNOWN,MALE,19,UNREPORTED,1400,WHITE,MALE,43,13,UNREPORTED,IN,Wed,11,2,2015,INDOT
5227,9586,2015-08-04T14:24:00Z,2015-08-04,14:24:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE DAY TACTICAL SHIFT,UNREPORTED,UNREPORTED,4545,EMERSON,AVENUE,S,INDIANAPOLIS,Taser,ASSAULTING OFFICER(S),ARREST,YES,BATTERY M,UNREPORTED,YES,NO,NO,NO,4778,WHITE,MALE,31,TASER PROBE,2570,WHITE,MALE,31,7,UNREPORTED,IN,Tue,14,3,2015,INDOT
5228,17257,2016-11-03T00:34:00Z,2016-11-03,00:34:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,EMERSON,AVENUE,S,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,CALL FOR SERVICE,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,YES,NO,4778,WHITE,MALE,32,NO INJURIES NOTED OR VISIBLE,2036,WHITE,MALE,42,9,BRUISING,IN,Thu,0,4,2016,INDOT
5230,9612,2015-08-06T01:40:00Z,2015-08-06,01:40:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE TACTICAL SHIFT,UNREPORTED,IN COMPLIANCE,4545,ROCKVILLE,ROAD, ,INDIANAPOLIS,Taser,RESISTING ARREST,INVESTIGATION,YES,POSSESSION OF FIREARM,UNREPORTED,NO,NO,NO,NO,4796,WHITE,MALE,31,NO INJURIES NOTED OR VISIBLE,1977,WHITE,MALE,38,12,NO INJURIES NOTED OR VISIBLE,IN,Thu,1,3,2015,INDOT
5235,21901,2017-07-16T13:10:00Z,2017-07-16,13:10:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW DAY SHIFT,NW DAY SHIFT,IN COMPLIANCE,4545,CROSS CREEK,CIRCLE, ,INDIANAPOLIS,PHYSICAL,COMBATIVE SUSPECT,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,YES,NO,4811,WHITE,FEMALE,36,NO INJURIES NOTED OR VISIBLE,2283,WHITE,FEMALE,48,16,UNREPORTED,IN,Sun,13,3,2017,INDOT
5241,9699,2015-08-11T14:15:00Z,2015-08-11,14:15:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,UNREPORTED,IN COMPLIANCE,4545,CRABTREE,COURT, ,INDIANAPOLIS,UNREPORTED,NON-COMPLIANT,WARRANT SERVICE,YES,BATTERY F,UNREPORTED,NO,NO,NO,NO,4845,BLACK,MALE,20,NO INJURIES NOTED OR VISIBLE,333,BLACK,MALE,57,33,UNREPORTED,IN,Tue,14,3,2015,INDOT
5243,9811,2015-08-21T01:43:00Z,2015-08-21,01:43:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE TACTICAL SHIFT,UNREPORTED,IN COMPLIANCE,4545,BROAD RIPPLE,AVENUE, ,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,PUBLIC INTOXICATION,UNREPORTED,YES,NO,NO,NO,4926,UNKNOWN,MALE,25,MINOR BLEEDING,3248,HISPANIC,MALE,36,1,UNREPORTED,IN,Fri,1,3,2015,INDOT
5257,9088,2015-06-29T23:40:00Z,2015-06-29,23:40:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,DENNY,AVENUE,N,INDIANAPOLIS,PHYSICAL,COMBATIVE SUSPECT,ARREST,YES,BATTERY M,UNREPORTED,NO,NO,NO,NO,3947,HISPANIC,MALE,16,CS SPRAY,2886,WHITE,MALE,27,5,UNREPORTED,IN,Mon,23,2,2015,INDOT
5264,8398,2015-05-10T19:13:00Z,2015-05-10,19:13:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,FINLEY,AVENUE,E,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,BATTERY M,UNREPORTED,NO,NO,YES,NO,3947,HISPANIC,MALE,16,NO INJURIES NOTED OR VISIBLE,2523,WHITE,MALE,41,7,SWELLING,IN,Sun,19,2,2015,INDOT
5266,8462,2015-05-15T20:00:00Z,2015-05-15,20:00:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,FOX HARBOUR DEN,DRIVE, ,INDIANAPOLIS,Taser,RESISTING ARREST,ARREST,YES,RESIDENTIAL ENTRY,UNREPORTED,NO,NO,YES,NO,3995,WHITE,MALE,25,SWELLING,2937,WHITE,FEMALE,32,3,UNREPORTED,IN,Fri,20,2,2015,INDOT
5272,23789,2017-10-30T23:31:00Z,2017-10-30,23:31:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - LATE TACTICAL,IN COMPLIANCE,4545,KENTSTONE,DRIVE, ,INDIANAPOLIS,CANINE BITE,FLEEING,REQUEST FOR PSD,YES,RESISTING LAW ENFORCEMENT F,UNREPORTED,YES,YES,NO,NO,4960,BLACK,MALE,30,CANINE BITE,2623,WHITE,MALE,51,17,UNREPORTED,IN,Mon,23,4,2017,INDOT
5278,9863,2015-08-25T22:00:00Z,2015-08-25,22:00:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,21ST,STREET,E,INDIANAPOLIS,PHYSICAL,ASSAULTING OFFICER(S),INVESTIGATION,YES,BATTERY F,UNREPORTED,NO,YES,NO,NO,4963,BI-RACIAL,MALE,38,NO INJURIES NOTED OR VISIBLE,1157,WHITE,MALE,42,15,NO INJURIES NOTED OR VISIBLE,IN,Tue,22,3,2015,INDOT
5287,24589,2017-12-09T16:17:00Z,2017-12-09,16:17:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,PLEASANT RUN PKWY N,DRIVE,E,INDIANAPOLIS,HANDCUFFING,RESISTING ARREST,ARREST,YES,OWI F,UNREPORTED,NO,YES,NO,NO,4963,BI-RACIAL,MALE,41,NO INJURIES NOTED OR VISIBLE,2523,WHITE,MALE,44,10,UNREPORTED,IN,Sat,16,4,2017,INDOT
5291,9156,2015-06-25T20:59:00Z,2015-06-25,20:59:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE TACTICAL SHIFT,UNREPORTED,IN COMPLIANCE,4545,KEYSTONE,AVENUE,S,INDIANAPOLIS,Taser,RESISTING ARREST,ARREST,YES,DRIVING WHILE SUSPENDED,UNREPORTED,YES,YES,NO,NO,4561,WHITE,MALE,36,LACERATION,1523,WHITE,MALE,40,12,UNREPORTED,IN,Thu,20,2,2015,INDOT
5288,8546,2015-05-20T22:10:00Z,2015-05-20,22:10:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,ZIONSVILLE,ROAD, ,INDIANAPOLIS,LESS LETHAL-CS/OC,COMBATIVE SUSPECT,ARREST,YES,BATTERY M,UNREPORTED,NO,NO,NO,NO,4038,BLACK,FEMALE,29,NO INJURIES NOTED OR VISIBLE,2845,WHITE,MALE,31,6,NO INJURIES NOTED OR VISIBLE,IN,Wed,22,2,2015,INDOT
5302,8674,2015-05-29T18:51:00Z,2015-05-29,18:51:00:000,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,10TH RECRUIT CLASS,IN COMPLIANCE,4545,CENTRAL,AVENUE,N,INDIANAPOLIS,HANDCUFFING,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,4138,WHITE,MALE,17,NO INJURIES NOTED OR VISIBLE,2885,WHITE,MALE,36,5,NO INJURIES NOTED OR VISIBLE,IN,Fri,18,2,2015,INDOT
5306,27282,2018-04-10T02:22:00Z,2018-04-10,02:22:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,NEW JERSEY,STREET,N,INDIANAPOLIS,Taser,ASSAULTING OFFICER(S),ARREST,YES,ROBBERY,UNREPORTED,NO,NO,NO,NO,4263,BLACK,MALE,46,UNREPORTED,2972,WHITE,MALE,36,8,UNREPORTED,IN,Tue,2,2,2018,INDOT
5304,8817,2015-06-08T21:20:00Z,2015-06-08,21:20:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,OHIO,STREET,E,INDIANAPOLIS,Taser,ASSAULTING CITIZEN(S),ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,NO,NO,NO,4240,BLACK,FEMALE,19,COMPLAINT OF PAIN,108,WHITE,MALE,41,17,NO INJURIES NOTED OR VISIBLE,IN,Mon,21,2,2015,INDOT
5309,8912,2015-06-16T20:30:00Z,2015-06-16,20:30:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,QUAIL RIDGE,LANE, ,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,CALL FOR SERVICE,YES,CRIMINAL TRESPASS,UNREPORTED,NO,NO,NO,NO,4304,BLACK,FEMALE,27,COMPLAINT OF PAIN,3005,WHITE,MALE,30,5,NO INJURIES NOTED OR VISIBLE,IN,Tue,20,2,2015,INDOT
5320,25825,2018-02-04T02:22:00Z,2018-02-04,02:22:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,EAGLE CREEK,PARKWAY, ,INDIANAPOLIS,Taser,FLEEING,ARREST,YES,DRIVING WHILE SUSPENDED,UNREPORTED,YES,YES,NO,NO,4711,BLACK,MALE,25,LACERATION,2887,WHITE,MALE,34,8,NO INJURIES NOTED OR VISIBLE,IN,Sun,2,1,2018,INDOT
5334,30803,2018-09-20T04:45:00Z,2018-09-20,04:45:00:000,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,16TH RECRUIT CLASS,IN COMPLIANCE,4545,16TH,STREET,W,INDIANAPOLIS,PHYSICAL,FLEEING,ARREST,NO,POSSESSION OF CONTROLLED SUBSTANCE F,UNREPORTED,NO,NO,YES,NO,2281,BLACK,MALE,32,NO INJURIES NOTED OR VISIBLE,3683,WHITE,MALE,25,0,MINOR SCRAPES,IN,Thu,4,3,2018,INDOT
5360,22471,2017-08-19T13:00:00Z,2017-08-19,13:00:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT,IN COMPLIANCE,4545,GRANT,AVENUE,N,INDIANAPOLIS,LETHAL-HANDGUN,RESISTING ARREST,INVESTIGATION,YES,POSSESSION OF CONTROLLED SUBSTANCE M,UNREPORTED,YES,YES,NO,NO,4862,BLACK,MALE,37,COMPLAINT OF PAIN,2549,WHITE,MALE,37,9,UNREPORTED,IN,Sat,13,3,2017,INDOT
5385,9834,2015-08-24T00:05:00Z,2015-08-24,00:05:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,HARLAN,STREET,S,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,CALL FOR SERVICE,YES,BATTERY M,UNREPORTED,NO,NO,NO,NO,4944,WHITE,FEMALE,29,NO INJURIES NOTED OR VISIBLE,3130,WHITE,MALE,36,7,UNREPORTED,IN,Mon,0,3,2015,INDOT
5388,9853,2015-08-24T13:30:00Z,2015-08-24,13:30:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,UNREPORTED,IN COMPLIANCE,4545,FORUM CIR. AT PENWOOD DR.,CIRCLE,N,INDIANAPOLIS,Taser,COMBATIVE SUSPECT,ARREST,YES,ARMED ROBBERY,UNREPORTED,YES,NO,NO,NO,4960,BLACK,MALE,27,MINOR BLEEDING,2150,WHITE,MALE,66,42,UNREPORTED,IN,Mon,13,3,2015,INDOT
5392,13804,2016-04-11T14:30:00Z,2016-04-11,14:30:00:000,CRIMINAL INVESTIGATION DIVISION,COVERT INVESTIGATIONS,HUMAN TRAFFICKING/VICE,VICE UNIT,IN COMPLIANCE,4545,MICHIGAN,ROAD,N,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,NO,NO,NO,3972,BLACK,MALE,22,LACERATION,1366,WHITE,MALE,36,14,UNREPORTED,IN,Mon,14,2,2016,INDOT
5405,8514,2015-05-18T15:30:00Z,2015-05-18,15:30:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,10TH,STREET,W,INDIANAPOLIS,Taser,COMBATIVE SUSPECT,ARREST,YES,DOMESTIC BATTERY F,UNREPORTED,NO,YES,NO,NO,4015,BLACK,MALE,61,NO INJURIES NOTED OR VISIBLE,1366,WHITE,MALE,35,13,NO INJURIES NOTED OR VISIBLE,IN,Mon,15,2,2015,INDOT
5408,8611,2015-05-25T12:51:00Z,2015-05-25,12:51:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT DAY TACT FOOT AND BICYCLE,UNREPORTED,IN COMPLIANCE,4545,PENNSYLVANIA,STREET,N,INDIANAPOLIS,Taser,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,YES,NO,NO,4095,BLACK,MALE,30,NO INJURIES NOTED OR VISIBLE,308,WHITE,MALE,46,21,UNREPORTED,IN,Mon,12,2,2015,INDOT
5413,8759,2015-06-04T17:19:00Z,2015-06-04,17:19:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,ROCKVILLE,AVENUE, ,INDIANAPOLIS,HANDCUFFING,ASSAULTING OFFICER(S),INVESTIGATION,YES,UNREPORTED,UNREPORTED,NO,NO,NO,NO,4199,WHITE,MALE,35,MINOR SCRAPES,3252,WHITE,MALE,23,1,UNREPORTED,IN,Thu,17,2,2015,INDOT
5432,6170,2014-12-23T16:14:00Z,2014-12-23,16:14:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,AMBURG,DRIVE, ,INDIANAPOLIS,PHYSICAL,FLEEING,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,NO,NO,NO,2348,BLACK,MALE,16,LACERATION,3017,WHITE,FEMALE,32,4,UNREPORTED,IN,Tue,16,4,2014,INDOT
5430,6158,2014-12-23T15:38:00Z,2014-12-23,15:38:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,WASHINGTON,AVENUE,E,INDIANAPOLIS,JOINT MANIPULATION,COMBATIVE SUSPECT,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,2331,BLACK,MALE,29,LACERATION,2569,WHITE,MALE,30,7,UNREPORTED,IN,Tue,15,4,2014,INDOT
5433,6183,2014-12-28T14:45:00Z,2014-12-28,14:45:00:000,OTHER ASSIGNMENTS,TEMPORARY ASSIGNMENTS,MANPOWER POOL,MILITARY LEAVE,IN COMPLIANCE,4545,NEW YORK,STREET,E,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,POSSESSION OF PARAPHERNALIA,UNREPORTED,NO,NO,NO,NO,2362,BLACK,MALE,24,UNREPORTED,3057,WHITE,MALE,29,3,UNREPORTED,IN,Sun,14,4,2014,INDOT
5448,10228,2015-09-14T18:38:00Z,2015-09-14,18:38:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,JOHN MARSHALL,DRIVE,N,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,CALL FOR SERVICE,YES,UNREPORTED,UNREPORTED,NO,YES,NO,NO,2885,BLACK,MALE,20,NO INJURIES NOTED OR VISIBLE,3067,BLACK,MALE,32,3,UNREPORTED,IN,Mon,18,3,2015,INDOT
5449,6959,2015-02-15T02:10:00Z,2015-02-15,02:10:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE TACTICAL SHIFT,UNREPORTED,IN COMPLIANCE,4545,BROAD RIPPLE,AVENUE, ,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,OFF-DUTY EMPLOYMENT,YES,PUBLIC INTOXICATION,UNREPORTED,YES,NO,YES,NO,2901,WHITE,MALE,27,MINOR BLEEDING,2550,WHITE,MALE,34,7,UNREPORTED,IN,Sun,2,1,2015,INDOT
5455,7005,2015-02-18T00:10:00Z,2015-02-18,00:10:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,NEW YORK,STREET,E,INDIANAPOLIS,LESS LETHAL-CS/OC,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT F,UNREPORTED,NO,YES,YES,YES,2928,BLACK,MALE,14,MINOR BLEEDING,2484,BLACK,MALE,32,7,ABRASION-RIGHT INDEX FINGER,IN,Wed,0,1,2015,INDOT
5465,34961,2019-03-17T02:05:00Z,2019-03-17,02:05:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,38TH,STREET,E,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,ASSISTING A CITIZEN,YES,BATTERY F,UNREPORTED,YES,NO,YES,NO,2928,BLACK,MALE,18,MINOR BLEEDING,3418,BLACK,MALE,29,3,MINOR SCRAPES,IN,Sun,2,1,2019,INDOT
5510,9705,2015-07-29T20:00:00Z,2015-07-29,20:00:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,SWAT SECTION,SWAT UNIT,IN COMPLIANCE,4545,IOWA,STREET,E,INDIANAPOLIS,OTHER,NON-COMPLIANT,SWAT INCIDENT,NO,AGGRAVATED ASSAULT,UNREPORTED,NO,NO,NO,NO,4810,UNREPORTED,MALE,999999,NO INJURIES NOTED OR VISIBLE,862,OTHER,MALE,51,27,NO INJURIES NOTED OR VISIBLE,IN,Wed,20,3,2015,INDOT
5512,17058,2016-10-20T17:45:00Z,2016-10-20,17:45:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,20TH,STREET,W,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,CALL FOR SERVICE,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,4811,WHITE,FEMALE,35,UNREPORTED,2485,WHITE,MALE,33,9,UNREPORTED,IN,Thu,17,4,2016,INDOT
5517,7867,2015-04-07T03:33:00Z,2015-04-07,03:33:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,MADISON,AVENUE, ,INDIANAPOLIS,Taser,FLEEING,TRAFFIC STOP,YES,OWI M,UNREPORTED,YES,NO,NO,NO,3561,BLACK,MALE,29,MINOR BLEEDING,2843,WHITE,MALE,35,7,UNREPORTED,IN,Tue,3,2,2015,INDOT
5519,7891,2015-04-08T17:40:00Z,2015-04-08,17:40:00:000,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,10TH RECRUIT CLASS,NOT IN COMPLIANCE,4545,MADISON,AVENUE,S,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,ARREST,YES,UNREPORTED,UNREPORTED,NO,NO,NO,NO,3577,BLACK,FEMALE,49,UNREPORTED,3286,WHITE,MALE,29,0,UNREPORTED,IN,Wed,17,2,2015,INDOT
5523,8052,2015-04-18T03:00:00Z,2015-04-18,03:00:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,UNREPORTED,4545,MONUMENT,CIRCLE, ,INDIANAPOLIS,Taser,COMBATIVE SUSPECT,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,3679,WHITE,MALE,21,NO INJURIES NOTED OR VISIBLE,2476,WHITE,MALE,37,7,UNREPORTED,IN,Sat,3,2,2015,INDOT
5528,8345,2015-05-05T16:30:00Z,2015-05-05,16:30:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,LAKE NORA,DRIVE,W,INDIANAPOLIS,HANDCUFFING,FLEEING,CALL FOR SERVICE,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,YES,NO,NO,3906,WHITE,MALE,44,COMPLAINT OF PAIN,2538,WHITE,MALE,35,7,NO INJURIES NOTED OR VISIBLE,IN,Tue,16,2,2015,INDOT
5531,8442,2015-05-14T01:40:00Z,2015-05-14,01:40:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - LATE,IN COMPLIANCE,4545,EMERSON,AVENUE,N,INDIANAPOLIS,CANINE BITE,NON-COMPLIANT,ARREST,YES,RESISTING LAW ENFORCEMENT F,UNREPORTED,YES,YES,NO,NO,3981,BLACK,MALE,26,CANINE BITE,2162,WHITE,MALE,43,18,NO INJURIES NOTED OR VISIBLE,IN,Thu,1,2,2015,INDOT
5562,9926,2015-08-29T02:30:00Z,2015-08-29,02:30:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT LATE TACT FOOT AND BICYCLE,UNREPORTED,IN COMPLIANCE,4545,MERIDIAN,STREET,S,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,INVESTIGATION,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,4996,WHITE,MALE,23,NO INJURIES NOTED OR VISIBLE,1814,WHITE,MALE,41,9,NO INJURIES NOTED OR VISIBLE,IN,Sat,2,3,2015,INDOT
5580,9927,2015-08-29T01:11:00Z,2015-08-29,01:11:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,GEORGETOWN,ROAD,N,INDIANAPOLIS,LESS LETHAL-CS/OC,ASSAULTING OFFICER(S),INVESTIGATION,YES,BATTERY BY BODILY WASTE,UNREPORTED,NO,NO,NO,NO,4997,HISPANIC,MALE,25,NO INJURIES NOTED OR VISIBLE,1843,HISPANIC,MALE,40,11,COMPLAINT OF PAIN,IN,Sat,1,3,2015,INDOT
5583,9948,2015-08-30T15:00:00Z,2015-08-30,15:00:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,10TH,STREET,W,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,RESIDENTIAL ENTRY,UNREPORTED,YES,NO,NO,NO,5011,BLACK,FEMALE,40,MINOR SCRAPES,2005,WHITE,FEMALE,40,8,UNREPORTED,IN,Sun,15,3,2015,INDOT
5605,9029,2015-06-23T18:30:00Z,2015-06-23,18:30:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,21ST,STREET,E,INDIANAPOLIS,Taser,COMBATIVE SUSPECT,CALL FOR SERVICE,YES,RESISTING LAW ENFORCEMENT F,UNREPORTED,NO,NO,YES,NO,4363,BLACK,MALE,26,NO INJURIES NOTED OR VISIBLE,695,WHITE,MALE,41,15,MINOR BLEEDING,IN,Tue,18,2,2015,INDOT
5610,9952,2015-08-30T03:23:00Z,2015-08-30,03:23:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,WOODVIEW TRACE,NA, ,INDIANAPOLIS,Taser,NON-COMPLIANT,ARREST,YES,LEAVING THE SCENE OF A PD/PI CRASH,UNREPORTED,NO,NO,NO,NO,5013,BLACK,FEMALE,32,NO INJURIES NOTED OR VISIBLE,2958,WHITE,FEMALE,36,6,UNREPORTED,IN,Sun,3,3,2015,INDOT
5617,21467,2017-06-17T16:30:00Z,2017-06-17,16:30:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,MICHIGAN,STREET,E,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,DISORDERLY CONDUCT,UNREPORTED,NO,NO,NO,NO,5013,BLACK,FEMALE,34,NO INJURIES NOTED OR VISIBLE,3353,WHITE,MALE,27,2,NO INJURIES NOTED OR VISIBLE,IN,Sat,16,2,2017,INDOT
