OBJECTID,UCR,CRIME,DATE_,TIME,CASE,ADDRESS,BEAT,X_COORD,Y_COORD
130288,172,AGGRAVATED ASSAULT-OTHER WE,2019-02-24T00:00:00.000Z,10:14,I190019411A,3220 E 34TH ST,ND22,203132.61,1664884.51
130289,172,AGGRAVATED ASSAULT-OTHER WE,2019-02-24T00:00:00.000Z,13:57,I190019477A,3843 KESSLER BOULEVARD DR N,NW51,175120.13,1667395.62
130290,172,AGGRAVATED ASSAULT-OTHER WE,2019-02-24T00:00:00.000Z,14:37,I190019476A,9525 E 10TH ST,NE62,235092.01,1651319.65
130291,172,AGGRAVATED ASSAULT-OTHER WE,2019-02-24T00:00:00.000Z,21:16,I190019596A,5060 SOUTHEASTERN AVE,SE13,211001.3,1638157.21
130292,172,AGGRAVATED ASSAULT-OTHER WE,2019-02-25T00:00:00.000Z,05:32,I190019654A,4810 HYPERION CT,SE13,209815.91,1635889.96
130293,172,AGGRAVATED ASSAULT-OTHER WE,2019-02-25T00:00:00.000Z,16:00,I190020342A,9802 E 17TH ST,NE62,236072.81,1654649.04
130294,172,AGGRAVATED ASSAULT-OTHER WE,2019-02-25T00:00:00.000Z,19:06,I190019915A,9707 ELLIS CT,NE52,235229.53,1669745.67
130295,172,AGGRAVATED ASSAULT-OTHER WE,2019-02-25T00:00:00.000Z,22:44,I190019994A,INDUSTRIAL BLVD  &  W 38TH ST,NW22,169887.1,1667130
130296,172,AGGRAVATED ASSAULT-OTHER WE,2019-02-26T00:00:00.000Z,12:00,I190020191A,2954 ADAMS ST,NE12,203531.81,1661859.29
130297,172,AGGRAVATED ASSAULT-OTHER WE,2019-02-26T00:00:00.000Z,21:01,I190020338A,7190 ROCKVILLE RD,SW31,153240.48,1645586.63
130298,172,AGGRAVATED ASSAULT-OTHER WE,2019-02-27T00:00:00.000Z,01:57,I190020392A,2210 E 36TH ST,ND21,199437.44,1666127.13
130299,172,AGGRAVATED ASSAULT-OTHER WE,2019-02-27T00:00:00.000Z,20:03,I190020677A,4170 W WASHINGTON ST,SW21,168581.4,1643616.4
130300,172,AGGRAVATED ASSAULT-OTHER WE,2019-02-28T00:00:00.000Z,17:37,I190021020A,5255 GAINSBOROUGH CT,NW51,167443.71,1675539.84
130301,172,AGGRAVATED ASSAULT-OTHER WE,2019-02-28T00:00:00.000Z,19:53,I190021074A,6200 GUILFORD AVE,ND41,194294.54,1683121.24
130302,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-01-22T00:00:00.000Z,11:00,I190007655B,3525 BEELER AVE,NW31,163491.3,1665254.75
130303,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-01T00:00:00.000Z,10:39,I190011032A,5740 RENN LN,NW33,161074.62,1671588.51
130304,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-01T00:00:00.000Z,23:02,I190011271A,10725 MIDNIGHT DR,NE63,241177.84,1643162.49
130305,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-02T00:00:00.000Z,02:00,I190011313A,1551 N ILLINOIS ST,NW11,189700.26,1653873.57
130306,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-02T00:00:00.000Z,02:00,I190011313B,1551 N ILLINOIS ST,NW11,189700.26,1653873.57
130307,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-02T00:00:00.000Z,08:59,I190028889A,757 ARNOLDA AVE,SW11,175564.89,1650241.02
130308,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-03T00:00:00.000Z,03:10,I190011625A,1626 N BERWICK AVE,NW21,172892.11,1654157.36
130309,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-03T00:00:00.000Z,06:21,I190011654A,1309 N BOLTON AVE,NE32,215376.94,1652956.19
130310,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-03T00:00:00.000Z,19:53,I190011914A,720 ESKENAZI AVE,DT11,182509.17,1650228.22
130311,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-03T00:00:00.000Z,20:50,I190011848A,3680 CHATSBEE CT,NW32,158807.14,1666303.6
130312,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-03T00:00:00.000Z,20:53,I190011856A,1457 N GLADSTONE AVE,NE31,207255.14,1653478.3
130313,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-04T00:00:00.000Z,05:00,I190012001A,327 E 38TH ST,ND13,191828.9,1667266.32
130317,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-04T00:00:00.000Z,18:20,I190012235B,823 MANHATTAN AVE,SW21,163777.19,1641636.95
130314,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-04T00:00:00.000Z,09:56,I190012002A,401 W MERIDIAN SCHOOL RD,SW52,187820.59,1603410.2
130315,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-04T00:00:00.000Z,10:20,I190012024A,3517 E 39TH ST,ND22,204743.06,1668274.57
130316,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-04T00:00:00.000Z,14:08,I190012127A,7374 BENOIT DR,NW41,152864.9,1655204.74
130318,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-04T00:00:00.000Z,22:29,I190012325A,135 S TRAUB AVE,SW11,179460.53,1645399.81
130319,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-04T00:00:00.000Z,23:25,I190012335A,953 N CHESTER AVE,NE41,206726.04,1651094.4
130320,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-05T00:00:00.000Z,11:30,I190012477A,725 E 64TH ST,ND41,193747.5,1684472.61
130321,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-05T00:00:00.000Z,13:22,I190012513A,8850 MADISON AVE,SE33,200995.03,1599018.16
130322,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-05T00:00:00.000Z,13:59,I190012518A,730 E WASHINGTON ST,DT21,193826.72,1646384.06
130323,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-05T00:00:00.000Z,21:30,I190012742A,7633 E 35TH ST,NE33,225128.48,1665416.4
130324,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-06T00:00:00.000Z,02:08,I190012783A,649 E 49TH ST,ND41,193375.42,1673734.14
130325,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-06T00:00:00.000Z,03:15,I190012787A,3401 S KEYSTONE AVE,SE24,200475.77,1627985.81
130326,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-06T00:00:00.000Z,04:19,I190012793A,4110 W VERMONT ST,SW11,169524.6,1648173.67
130327,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-06T00:00:00.000Z,08:06,I190012814A,3202 CENTRAL AVE,ND12,192309.11,1663365.46
130328,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-06T00:00:00.000Z,09:00,I190012913A,2944 CARNABY ST,NE53,233028.3,1661944.69
130329,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-06T00:00:00.000Z,20:23,I190013142A,6635 E 42ND ST,ND31,219312.93,1670083.86
130330,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-07T00:00:00.000Z,16:31,I190014773A,1309 W SUMNER AVE,SW13,182465.78,1627169.42
130331,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-07T00:00:00.000Z,18:23,I190013454A,3525 N SHADELAND AVE,NE33,221864.21,1665773.82
130332,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-08T00:00:00.000Z,14:45,I190013747A,3602 W 16TH ST,NW21,172215.51,1653965.82
130333,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-08T00:00:00.000Z,14:45,I190013747B,3602 W 16TH ST,NW21,172215.51,1653965.82
130334,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-08T00:00:00.000Z,16:00,I190014368A,9104 CRAWFORDSVILLE RD,NW41,143673.06,1664553.1
130335,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-08T00:00:00.000Z,16:19,I190013780A,5021 RED HORIZON BLVD,SW23,164801.19,1620376.67
130336,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-09T00:00:00.000Z,00:38,I190013909A,7117 E 18TH ST,NE61,222301.6,1655148.41
130337,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-09T00:00:00.000Z,02:52,I190013937A,665 FIELDBROOK CT,SW51,185768.52,1617807.27
130338,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-09T00:00:00.000Z,15:02,I190014064A,3777 N MERIDIAN ST,ND13,190520.32,1667073.64
130339,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-09T00:00:00.000Z,16:13,I190014077A,2335 E 38TH ST,ND21,200017.66,1667361.59
130340,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-09T00:00:00.000Z,19:31,I190014145A,650 TWIN AIRE DR,SE12,201915.09,1642911.34
130341,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-09T00:00:00.000Z,19:51,I190014149A,945 CLOUDYWING DR,SE33,194433.03,1598913.9
130342,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-09T00:00:00.000Z,19:57,I190014147A,3303 E 42ND ST,ND22,203878.6,1670058.6
130343,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-09T00:00:00.000Z,21:00,I190014294A,500 W WASHINGTON ST,DT11,186932.46,1646692.13
130344,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-09T00:00:00.000Z,21:30,I190014181A,1130 N RURAL ST,NE21,201575.62,1652094.2
130345,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-09T00:00:00.000Z,23:01,I190014193A,5002 BRANDYWINE DR,SW22,165167.85,1632846.65
130346,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-10T00:00:00.000Z,01:26,I190014224A,4549 BRITTANY RD,NW22,167541.51,1662481.08
130347,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-10T00:00:00.000Z,01:52,I190014232A,3759 W WASHINGTON ST,SW21,171199.61,1643894.29
130348,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-10T00:00:00.000Z,09:20,I190014284A,419 N CHESTER AVE,NE41,206763.71,1648662.43
130349,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-10T00:00:00.000Z,15:02,I190014385A,1332 MEDFORD AVE,SW11,175434.71,1653049.52
130350,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-10T00:00:00.000Z,15:20,I190014406A,2932 EAGLES CREST CI,NW41,151401.5,1661070.43
130351,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-10T00:00:00.000Z,20:10,I190014464A,2958 HILLSIDE AVE,NE12,199513.78,1662038.84
130352,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-10T00:00:00.000Z,20:30,I190014480A,3723 N KENWOOD AVE,ND11,189502.67,1666845.95
130353,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-10T00:00:00.000Z,22:00,I190014514A,7410 E 21ST ST,NE61,223821.27,1656947.57
130354,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-10T00:00:00.000Z,22:30,I190014523A,2920 MOZART WAY,SE41,226676.16,1631185.01
130355,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-11T00:00:00.000Z,06:27,I190014552A,2335 DR MARTIN LUTHER KING JR ST,NW12,186756.18,1658345.29
130356,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-11T00:00:00.000Z,09:47,I190014602A,1332 MEDFORD AVE,SW11,175434.71,1653049.52
130357,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-11T00:00:00.000Z,11:00,I190014713A,6215 S FRANKLIN RD,SE42,229061.06,1613779.14
130358,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-11T00:00:00.000Z,11:00,I190014846A,6215 S FRANKLIN RD,SE42,229061.06,1613779.14
130359,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-11T00:00:00.000Z,13:19,I190014686A,50 N PENNSYLVANIA ST,DT21,190360.45,1646660.79
130360,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-11T00:00:00.000Z,18:38,I190014808A,6217 COFFMAN RD,NW53,166917.04,1683171.52
130364,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-13T00:00:00.000Z,22:55,I190015636A,7 E WASHINGTON ST,DT22,190038.91,1646185.49
130361,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-12T00:00:00.000Z,16:59,I190015142A,1742 SPRUCE ST,SE22,196705.57,1637764.15
130362,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-12T00:00:00.000Z,21:00,I190015570A,4529 W PERRY ST,SW22,166930.02,1628796.14
130363,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-13T00:00:00.000Z,17:19,I190015552A,7156 BRIDGEWOOD DR,ND51,176514.32,1688567.77
130365,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-13T00:00:00.000Z,22:55,I190015636B,7 E WASHINGTON ST,DT22,190038.91,1646185.49
130366,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-14T00:00:00.000Z,15:40,I190015900A,2932 MINOCQUA PL,SE22,202409.29,1635200.05
130367,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-14T00:00:00.000Z,19:40,I190015997A,8166 PARSLEY LN,SE34,210035.16,1602794.45
130368,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-14T00:00:00.000Z,21:15,I190016029A,1240 SHARON AVE,SW11,175756.05,1652957.84
130369,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-15T00:00:00.000Z,15:32,I190016319A,6915 CLIFFVIEW DR,NW41,155101.8,1661083.03
130370,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-15T00:00:00.000Z,15:32,I190016319B,6915 CLIFFVIEW DR,NW41,155101.8,1661083.03
130371,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-16T00:00:00.000Z,04:25,I190016520A,7286 QUEEN ANNE CT,SE34,199422.51,1607492.8
130372,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-16T00:00:00.000Z,05:18,I190016524A,705 N ROCHESTER AVE,SW11,172460.24,1649911.22
130373,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-17T00:00:00.000Z,03:30,I190016997A,3935 N HIGH SCHOOL RD,NW32,158566.24,1668104.35
130374,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-17T00:00:00.000Z,03:42,I190016868B,6850 E 21ST ST,NE32,220850.12,1657010.41
130375,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-17T00:00:00.000Z,14:27,I190016977A,6613 AVALON FOREST DR,ND61,219804.54,1689863.38
130376,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-17T00:00:00.000Z,14:32,I190016989A,3727 MONTAUK CT,NW42,153564.67,1666570.1
130377,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-17T00:00:00.000Z,21:00,I190017128A,2905 W WASHINGTON ST,SW11,175959.71,1645565.57
130378,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-19T00:00:00.000Z,11:49,I190017603A,2406 BECKWITH DR,NE12,198932.54,1658647.99
130379,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-19T00:00:00.000Z,13:30,I190017629A,7270 W 10TH ST,NW41,153284.3,1650921.73
130380,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-19T00:00:00.000Z,20:03,I190017811A,4124 BROADWAY ST,ND13,193295.24,1669347.65
130381,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-20T00:00:00.000Z,08:00,I190018148A,513 N COLORADO AV,NE41,207700.27,1649008.81
130382,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-20T00:00:00.000Z,16:37,I190018151A,50 N ALABAMA ST,DT21,191439.17,1646469
130383,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-20T00:00:00.000Z,22:59,I190018230A,125 S PENNSYLVANIA ST,DT22,190670.48,1645136.35
130384,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-21T00:00:00.000Z,01:47,I190018262A,6144 CASTLEFORD DR,SE14,217273.37,1629032.73
130385,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-21T00:00:00.000Z,06:45,I190018294A,527 BACON ST,SE23,192848.69,1629289.81
130386,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-21T00:00:00.000Z,12:50,I190018396A,40 S ALABAMA ST,DT22,191418.21,1645854.99
130387,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-21T00:00:00.000Z,21:35,I190018570A,5150 W MINNESOTA ST,SW22,164561.64,1637732.21
130388,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-21T00:00:00.000Z,23:28,I190018596A,8939 RIVER BEND CT,ND62,212862.27,1700848.55
130389,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-22T00:00:00.000Z,22:00,I190019017A,2644 FAIRHAVEN DR,NE53,238433.33,1660562.07
130390,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-23T00:00:00.000Z,03:50,I190019042A,501 N CAPITOL AVE,DT11,189053.34,1648849.07
130391,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-23T00:00:00.000Z,03:50,I190019042B,501 N CAPITOL AVE,DT11,189053.34,1648849.07
130392,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-23T00:00:00.000Z,09:32,I190019089A,2332 SPANN AVE,SE12,199913.92,1643272.44
130393,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-23T00:00:00.000Z,17:30,I190019272A,3650 W 86TH ST,NW62,171698.86,1699237.91
130394,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-23T00:00:00.000Z,19:55,I190019262A,273 N SHORTRIDGE RD,NE61,223023.17,1649002.46
130395,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-23T00:00:00.000Z,23:00,I190027821A,2823 E 16TH ST,NE21,201955.15,1653978.66
130396,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-24T00:00:00.000Z,04:31,I190019361A,5088 AUDREY AVE,NW51,165354.45,1674674.3
130397,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-24T00:00:00.000Z,14:00,I190019896A,1138 RACQUET CLUB S DR,ND52,184211.78,1703362.75
130398,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-24T00:00:00.000Z,21:54,I190019592A,55 N TREMONT ST,SW11,178089.57,1646447.8
130399,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-25T00:00:00.000Z,00:23,I190019621A,1142 S KEYSTONE AVE,SE12,200201.73,1640429.99
130400,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-25T00:00:00.000Z,11:03,I190019791A,3308 BEACON CT,NW22,168585.03,1664105.52
130401,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-25T00:00:00.000Z,19:15,I190019935A,3558 WOODFRONT CT,NW22,173360.29,1665193.98
130402,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-25T00:00:00.000Z,23:30,I190020020A,6047 COMPTON ST,ND42,195627.5,1681958.4
130403,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-25T00:00:00.000Z,23:45,I190020009A,1022 HOSBROOK ST,SE11,194646.8,1641856.74
130404,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-26T00:00:00.000Z,14:16,I190020201A,1144 N WHITCOMB AVE,NW41,162332.49,1651897.01
130405,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-26T00:00:00.000Z,21:29,I190020337A,900 N OAKLAND AVE,NE23,202570.47,1650866.95
130406,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-27T00:00:00.000Z,05:45,I190020835A,40 S ALABAMA ST,DT22,191418.21,1645854.99
130407,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-27T00:00:00.000Z,21:48,I190020705A,2345 PERKINS AVE,SE22,203066.87,1634560.4
130411,190,BURG-FORCIBLE ENT-RES NIGHT,2018-12-01T00:00:00.000Z,18:53,I190021425A,3225 E HANNA AVE,SE24,203556.83,1624831.02
130408,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-27T00:00:00.000Z,23:20,I190020723A,3707 PAYTON AVE,NE33,225503.99,1666659.97
130409,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-28T00:00:00.000Z,08:43,I190020804A,3266 N MERIDIAN ST,ND11,190226.68,1663764.38
130410,173,"AGGRAVATED ASSAULT-HANDS,FI",2019-02-28T00:00:00.000Z,14:30,I190020990B,2001 W 86TH ST,ND52,179622.86,1699052.08
130412,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-01T00:00:00.000Z,00:01,I190012928A,2338 N HARDING ST,NW11,181628.64,1658335.51
130413,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-01T00:00:00.000Z,01:00,I190011020A,3549 W WASHINGTON ST,SW21,172131.83,1644251.01
130414,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-01T00:00:00.000Z,05:00,I190011012A,8121 MILHOUSE RD,SW41,148554.52,1613188.6
130415,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-01T00:00:00.000Z,05:55,I190010973A,7140 HEATHER RIDGE CT,NW42,153752.67,1663355.86
130416,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-01T00:00:00.000Z,18:11,I190011185A,4809 LONDON DR,NW51,168090.29,1673654.65
130417,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-01T00:00:00.000Z,21:46,I190011248A,40 N FOREST AVE,NE22,200338.64,1646953.68
130418,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-01T00:00:00.000Z,99:99,I190011363A,1109 E EDGEWOOD AVE,SE33,195301.13,1614109.61
130419,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-01T00:00:00.000Z,99:99,I190017564A,530 EASTERN AVE,NE22,201219.65,1649131.43
130420,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-03T00:00:00.000Z,22:03,I190011872A,10171 ELLIS DR,NE52,237904.45,1669664.96
130421,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-04T00:00:00.000Z,05:31,I190012383A,303 S TAFT AVE,SW21,168241.51,1644176.82
130422,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-04T00:00:00.000Z,05:45,I190012147A,6212 NEWBERRY CT,ND63,222990.85,1683838.77
130423,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-04T00:00:00.000Z,05:51,I190011957A,1932 MAYFAIR DR,ND51,179780.21,1684920.91
130424,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-04T00:00:00.000Z,18:36,I190012249A,3243 VOIGT DR,NW32,160232.88,1663488.04
130425,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-04T00:00:00.000Z,19:00,I190012294A,3319 PATTON DR,NW32,160819.52,1663918.01
130426,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-04T00:00:00.000Z,20:47,I190012295A,2101 S EAST ST,SE21,192427.38,1636095.35
130427,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-04T00:00:00.000Z,22:25,I190012326A,2923 GUILFORD AVE,NE11,194818.79,1661622.65
130428,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-04T00:00:00.000Z,99:99,I190013364A,515 E MARKET ST,DT21,192583.21,1646587.63
130429,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-05T00:00:00.000Z,18:26,I190012671A,1923 N HARDING ST,NW11,181783.03,1655880.31
130430,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-05T00:00:00.000Z,99:99,I190013499A,1070 EUGENE ST,NW13,183847.38,1661688.24
130431,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-05T00:00:00.000Z,99:99,I190015801A,823 HARDIN BLVD,SW21,160291.65,1641619.05
130432,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-06T00:00:00.000Z,01:00,I190012894A,1302 S BELMONT AVE,SW12,178962.53,1639727.64
130433,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-06T00:00:00.000Z,01:00,I190012977A,8121 MILHOUSE RD,SW41,148554.52,1613188.6
130434,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-06T00:00:00.000Z,22:42,I190013138A,1364 S TALBOTT ST,SE21,190384.02,1639768.25
130435,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-06T00:00:00.000Z,99:99,I190013116A,6204 E 21ST ST,NE32,218208.98,1656793.94
130436,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-07T00:00:00.000Z,18:05,I190013441A,3632 SALEM ST,ND11,189983.76,1666266.63
130437,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-07T00:00:00.000Z,18:44,I190013466A,9422 STOUFFER CT,NE52,233837.87,1670939.5
130438,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-07T00:00:00.000Z,23:57,I190014233A,3223 MORNINGSONG DR,SW22,163687.36,1628395.74
130439,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-07T00:00:00.000Z,99:99,I190015825A,36 N DEQUINCY ST,NE41,209718.96,1647574.08
130440,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-07T00:00:00.000Z,99:99,I190015903A,4556 BLACKSTONE DR,SE32,208926.7,1616225.21
130441,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-08T00:00:00.000Z,00:09,I190013542A,1950 N OLNEY ST,NE21,204233.09,1655910.85
130442,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-08T00:00:00.000Z,20:00,I190014001B,3627 MASSACHUSETTS AVE,NE12,205092.09,1658157.22
130443,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-08T00:00:00.000Z,22:20,I190013878A,4426 NORWALDO AVE,ND13,198178.41,1671813.68
130444,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-08T00:00:00.000Z,22:48,I190013889A,2424 W 60TH ST,NW52,177143.73,1680951.13
130445,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-08T00:00:00.000Z,99:99,I190015772A,9429 MEADOWLARK DR,NE52,233944.6,1671481.61
130446,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-08T00:00:00.000Z,99:99,I190015926A,1516 COMER AVE,SE22,196696.91,1633231.81
130447,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-09T00:00:00.000Z,18:00,I190014235A,4207 BURKHART DR,SE23,190533.17,1624201.58
130448,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-09T00:00:00.000Z,18:12,I190017053A,1230 N RILEY AVE,NE31,210123.54,1652377.95
130449,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-09T00:00:00.000Z,21:22,I190014172A,4456 N MERIDIAN ST,ND41,190214.68,1671887.17
130450,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-09T00:00:00.000Z,22:00,I190014228A,4110 ELMONT TER,NE52,238363.47,1669819.49
130451,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-09T00:00:00.000Z,22:00,I190014305A,234 E 9TH ST,DT21,191506.66,1650685.5
130452,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-09T00:00:00.000Z,22:57,I190014191A,2520 GUILFORD AVE,NE11,194448.88,1659535.02
130453,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-10T00:00:00.000Z,00:59,I190014222A,5132 BRANDYWINE DR,SW22,164508.8,1632726.55
130454,190,BURG-FORCIBLE ENT-RES NIGHT,2019-02-10T00:00:00.000Z,01:00,I190014290A,1229 N EWING ST,NE21,205020.61,1652479.23
