OBJECTID,INCNUM,INCIDENT_TYPE,SERVICE_TYPE,SOURCE,OCCURRED_DT,OCCURRED_TM,UDTEXT24A,UDTEXT24B,UDTEXT24C,UDTEXT24D,ALG_CLASS,ALLEGATION,FINDING,ADDR_TXT,STREET_N,STREET,STREET_T,STREET_G,CITY,CITNUM,RACE,SEX,CIT_AGE,OFFNUM,OFF_RACE,OFF_SEX,OFF_AGE,OFF_YR_EMPLOY,LINKNUM
117,63,Citizen Complaint,Not Applicable,CPCO (Informal),2014-02-20,13:00:00:000,Homeland Security Division,Homeland Security Bureau/Traffic,Crash Investigations Section,Accident Investigations Unit,Violation of Any Rule,"Failure to obey all orders, rules, regulations, policies, and SOPs",Sustained,Incident Location,4911,Emerson,Avenue,S,Indianapolis,95,Unknown,Male,,14,White,Male,43,13,14-628
118,63,Citizen Complaint,Not Applicable,CPCO (Informal),2014-02-20,13:00:00:000,Homeland Security Division,Homeland Security Bureau/Traffic,Crash Investigations Section,Accident Investigations Unit,,,Not Sustained,Incident Location,4911,Emerson,Avenue,S,Indianapolis,95,Unknown,Male,,14,White,Male,43,13,14-628
119,63,Citizen Complaint,Not Applicable,CPCO (Informal),2014-02-20,13:00:00:000,Homeland Security Division,Homeland Security Bureau/Traffic,Crash Investigations Section,Accident Investigations Unit,Violation of Any Law,,Sustained,Incident Location,4911,Emerson,Avenue,S,Indianapolis,95,Unknown,Male,,14,White,Male,43,13,14-628
120,63,Citizen Complaint,Not Applicable,CPCO (Informal),2014-02-20,13:00:00:000,Homeland Security Division,Homeland Security Bureau/Traffic,Crash Investigations Section,Accident Investigations Unit,,,Sustained,Incident Location,4911,Emerson,Avenue,S,Indianapolis,95,Unknown,Male,,14,White,Male,43,13,14-628
121,66,Citizen Complaint,Investigation,CPCO (Informal),2014-03-02,01:35:00:000,Operations Division,North District,Nd Late Tactical Shift,,Violation of Any Rule,,Exonerated,Incident Location,3924,College,Avenue,N,Indianapolis,99,Black,Female,,1517,White,Male,35,11,14-629
122,66,Citizen Complaint,Investigation,CPCO (Informal),2014-03-02,01:35:00:000,Operations Division,North District,Nd Late Tactical Shift,,Substandard Performance,,Exonerated,Incident Location,3924,College,Avenue,N,Indianapolis,99,Black,Female,,1517,White,Male,35,11,14-629
123,66,Citizen Complaint,Investigation,CPCO (Informal),2014-03-02,01:35:00:000,Operations Division,North District,Nd Late Tactical Shift,,Search/Seizure,,Exonerated,Incident Location,3924,College,Avenue,N,Indianapolis,99,Black,Female,,1517,White,Male,35,11,14-629
124,66,Citizen Complaint,Investigation,CPCO (Informal),2014-03-02,01:35:00:000,Operations Division,North District,Nd Late Tactical Shift,,Search/Seizure,,Exonerated,Incident Location,3924,College,Avenue,N,Indianapolis,99,Black,Female,,1517,White,Male,35,11,14-629
125,66,Citizen Complaint,Investigation,CPCO (Informal),2014-03-02,01:35:00:000,Operations Division,North District,Nd Late Tactical Shift,,Search/Seizure,,Exonerated,Incident Location,3924,College,Avenue,N,Indianapolis,99,Black,Female,,1517,White,Male,35,11,14-629
126,66,Citizen Complaint,Investigation,CPCO (Informal),2014-03-02,01:35:00:000,Operations Division,North District,Nd Late Tactical Shift,,Search/Seizure,,Exonerated,Incident Location,3924,College,Avenue,N,Indianapolis,99,Black,Female,,1517,White,Male,35,11,14-629
127,66,Citizen Complaint,Investigation,CPCO (Informal),2014-03-02,01:35:00:000,Operations Division,North District,Nd Late Tactical Shift,,Violation of Any Rule,,Exonerated,Incident Location,3924,College,Avenue,N,Indianapolis,99,Black,Female,,2456,White,Male,35,6,14-629
128,66,Citizen Complaint,Investigation,CPCO (Informal),2014-03-02,01:35:00:000,Operations Division,North District,Nd Late Tactical Shift,,Substandard Performance,,Exonerated,Incident Location,3924,College,Avenue,N,Indianapolis,99,Black,Female,,2456,White,Male,35,6,14-629
129,66,Citizen Complaint,Investigation,CPCO (Informal),2014-03-02,01:35:00:000,Operations Division,North District,Nd Late Tactical Shift,,Search/Seizure,,Exonerated,Incident Location,3924,College,Avenue,N,Indianapolis,99,Black,Female,,2456,White,Male,35,6,14-629
130,66,Citizen Complaint,Investigation,CPCO (Informal),2014-03-02,01:35:00:000,Operations Division,North District,Nd Late Tactical Shift,,Search/Seizure,,Exonerated,Incident Location,3924,College,Avenue,N,Indianapolis,99,Black,Female,,2456,White,Male,35,6,14-629
131,66,Citizen Complaint,Investigation,CPCO (Informal),2014-03-02,01:35:00:000,Operations Division,North District,Nd Late Tactical Shift,,Search/Seizure,,Exonerated,Incident Location,3924,College,Avenue,N,Indianapolis,99,Black,Female,,2456,White,Male,35,6,14-629
132,66,Citizen Complaint,Investigation,CPCO (Informal),2014-03-02,01:35:00:000,Operations Division,North District,Nd Late Tactical Shift,,Search/Seizure,,Exonerated,Incident Location,3924,College,Avenue,N,Indianapolis,99,Black,Female,,2456,White,Male,35,6,14-629
133,67,Citizen Complaint,None,CPCO (Informal),2014-03-03,10:30:00:000,Operations Division,East District,Ed Middle Shift,,Violation of Any Rule,"Failure to conform to the department's rules, regulations, orders, policies, and SOPs while off duty",Exonerated,Incident Location,5736,Lee ,Road,,Lawrence,100,Unknown,Male,,2461,Black,Male,33,6,14-630
134,67,Citizen Complaint,None,CPCO (Informal),2014-03-03,10:30:00:000,Operations Division,East District,Ed Middle Shift,,Vehicle Operation,Improper parking,Exonerated,Incident Location,5736,Lee ,Road,,Lawrence,100,Unknown,Male,,2461,Black,Male,33,6,14-630
135,69,Citizen Complaint,Assisting a Citizen,CPCO (Informal),2014-03-05,11:15:00:000,Operations Division,Southwest District,SW Day Shift,SW Day Shift,Violation of Any Rule,"Failure to obey all orders, rules, regulations, policies, and SOPs",Exonerated,Incident Location,1819,Michigan,Street,W,Indianapolis,103,White,Female,,36,White,Male,47,13,14-631
136,69,Citizen Complaint,Assisting a Citizen,CPCO (Informal),2014-03-05,11:15:00:000,Operations Division,Southwest District,SW Day Shift,SW Day Shift,Citizen Interaction,"Rude, discourteous, or insulting language",Exonerated,Incident Location,1819,Michigan,Street,W,Indianapolis,103,White,Female,,36,White,Male,47,13,14-631
137,69,Citizen Complaint,Assisting a Citizen,CPCO (Informal),2014-03-05,11:15:00:000,Operations Division,Southwest District,SW Day Shift,SW Day Shift,Substandard Performance,,Exonerated,Incident Location,1819,Michigan,Street,W,Indianapolis,103,White,Female,,36,White,Male,47,13,14-631
138,71,Citizen Complaint,Traffic Stop,CPCO (Informal),2014-03-05,14:00:00:000,Operations Division,Southeast District,SE Middle Shift,,Violation of Any Rule,,Exonerated,Incident Location,2200,Shelby ,Street,,Indianapolis,108,Black,Female,,2305,White,Male,38,9,14-632
139,71,Citizen Complaint,Traffic Stop,CPCO (Informal),2014-03-05,14:00:00:000,Operations Division,Southeast District,SE Middle Shift,,Conduct Unbecoming,,Exonerated,Incident Location,2200,Shelby ,Street,,Indianapolis,108,Black,Female,,2305,White,Male,38,9,14-632
140,71,Citizen Complaint,Traffic Stop,CPCO (Informal),2014-03-05,14:00:00:000,Operations Division,Southeast District,SE Middle Shift,,Substandard Performance,,Exonerated,Incident Location,2200,Shelby ,Street,,Indianapolis,108,Black,Female,,2305,White,Male,38,9,14-632
141,72,Citizen Complaint,,CPCO (Formal),2014-02-27,09:30:00:000,Operations Division,North District,Nd Day Shift,Nd Day Shift,Off-Duty Employment,Working type of ODE prohibited by general order,Exonerated,Incident Location,5435,Emerson,Way,,Indianapolis,109,White,Male,59,2246,White,Male,39,15,14-018
142,81,Citizen Complaint,Traffic Stop,CPCO (Informal),2014-02-22,13:55:00:000,Operations Division,North District,Nd Middle Shift,,Violation of Any Rule,"Failure to obey all orders, rules, regulations, policies, and SOPs",Not Sustained,Incident Location,5100 ,Keystone,Avenue,N,Indianapolis,118,White,Female,,2970,Other,Male,28,4,14-634
143,81,Citizen Complaint,Traffic Stop,CPCO (Informal),2014-02-22,13:55:00:000,Operations Division,North District,Nd Middle Shift,,Citizen Interaction,"Rude, discourteous, or insulting language",Not Sustained,Incident Location,5100 ,Keystone,Avenue,N,Indianapolis,118,White,Female,,2970,Other,Male,28,4,14-634
144,81,Citizen Complaint,Traffic Stop,CPCO (Informal),2014-02-22,13:55:00:000,Operations Division,North District,Nd Middle Shift,,Substandard Performance,Act or ommission contrary to the obectives of the department,Not Sustained,Incident Location,5100 ,Keystone,Avenue,N,Indianapolis,118,White,Female,,2970,Other,Male,28,4,14-634
145,82,Citizen Complaint,Not Applicable,CPCO (Informal),2014-03-10,17:00:00:000,Operations Division,North District,Nd Day Shift,Nd Day Shift,Violation of Any Rule,"Failure to conform to the department's rules, regulations, orders, policies, and SOPs while off duty",Not Sustained,Incident Location,7600,Interstate 465 (East),,N,Indianapolis,119,,Female,,2421,White,Male,39,12,14-635
146,82,Citizen Complaint,Not Applicable,CPCO (Informal),2014-03-10,17:00:00:000,Operations Division,North District,Nd Day Shift,Nd Day Shift,Vehicle Operation,Aggressive or unsafe driving,Not Sustained,Incident Location,7600,Interstate 465 (East),,N,Indianapolis,119,,Female,,2421,White,Male,39,12,14-635
147,82,Citizen Complaint,Not Applicable,CPCO (Informal),2014-03-10,17:00:00:000,Operations Division,North District,Nd Day Shift,Nd Day Shift,Vehicle Operation,Misuse of emergency lights or siren,Exonerated,Incident Location,7600,Interstate 465 (East),,N,Indianapolis,119,,Female,,2421,White,Male,39,12,14-635
148,83,Citizen Complaint,Off-Duty Employment,CPCO (Informal),2014-03-13,10:50:00:000,Reserves,Park Rangers,Reserve Park Ranger,,Citizen Interaction,"Rude, discourteous, or insulting language",Exonerated,Incident Location,4401,62nd,Street,E,Indianapolis,121,Black,Female,,3079,White,Male,44,1,14-640
149,83,Citizen Complaint,Off-Duty Employment,CPCO (Informal),2014-03-13,10:50:00:000,Reserves,Park Rangers,Reserve Park Ranger,,Use of Force,Mistreatment of person in custody,Exonerated,Incident Location,4401,62nd,Street,E,Indianapolis,121,Black,Female,,3079,White,Male,44,1,14-640
150,83,Citizen Complaint,Off-Duty Employment,CPCO (Informal),2014-03-13,10:50:00:000,Reserves,Park Rangers,Reserve Park Ranger,,Use of Force,"Unreasonable Force (Hands, Fists, Feet)",Exonerated,Incident Location,4401,62nd,Street,E,Indianapolis,121,Black,Female,,3079,White,Male,44,1,14-640
151,83,Citizen Complaint,Off-Duty Employment,CPCO (Informal),2014-03-13,10:50:00:000,Reserves,Park Rangers,Reserve Park Ranger,,Citizen Interaction,"Rude, discourteous, or insulting language",Exonerated,Incident Location,4401,62nd,Street,E,Indianapolis,140,Black,Male,,3079,White,Male,44,1,14-640
152,83,Citizen Complaint,Off-Duty Employment,CPCO (Informal),2014-03-13,10:50:00:000,Reserves,Park Rangers,Reserve Park Ranger,,Use of Force,Mistreatment of person in custody,Exonerated,Incident Location,4401,62nd,Street,E,Indianapolis,140,Black,Male,,3079,White,Male,44,1,14-640
153,83,Citizen Complaint,Off-Duty Employment,CPCO (Informal),2014-03-13,10:50:00:000,Reserves,Park Rangers,Reserve Park Ranger,,Use of Force,"Unreasonable Force (Hands, Fists, Feet)",Exonerated,Incident Location,4401,62nd,Street,E,Indianapolis,140,Black,Male,,3079,White,Male,44,1,14-640
154,84,Citizen Complaint,Off-Duty Employment,CPCO (Informal),2014-02-28,,Reserves,Platoon 1,Squad 2,,Violation of Any Rule,"Failure to obey all orders, rules, regulations, policies, and SOPs",Exonerated,Incident Location,9500 ,16th,Street,E,Indianapolis,122,Black,Female,,70,White,Male,54,18,14-636
155,84,Citizen Complaint,Off-Duty Employment,CPCO (Informal),2014-02-28,,Reserves,Platoon 1,Squad 2,,Violation of Any Rule,,Exonerated,Incident Location,9500 ,16th,Street,E,Indianapolis,122,Black,Female,,70,White,Male,54,18,14-636
156,84,Citizen Complaint,Off-Duty Employment,CPCO (Informal),2014-02-28,,Reserves,Platoon 1,Squad 2,,Conduct Unbecoming,,Exonerated,Incident Location,9500 ,16th,Street,E,Indianapolis,122,Black,Female,,70,White,Male,54,18,14-636
157,84,Citizen Complaint,Off-Duty Employment,CPCO (Informal),2014-02-28,,Reserves,Platoon 1,Squad 2,,Off-Duty Employment,,Exonerated,Incident Location,9500 ,16th,Street,E,Indianapolis,122,Black,Female,,70,White,Male,54,18,14-636
158,85,Citizen Complaint,Traffic Stop,CPCO (Informal),2014-03-07,,Homeland Security Division,Homeland Security Bureau/Traffic,Traffic Enforcement Section,Traffic Enforcement Unit,Violation of Any Rule,,Not Sustained,Incident Location,7000,Emerson,Avenue,S,Indianapolis,123,Unknown,Female,,198,White,Male,49,27,14-637
159,85,Citizen Complaint,Traffic Stop,CPCO (Informal),2014-03-07,,Homeland Security Division,Homeland Security Bureau/Traffic,Traffic Enforcement Section,Traffic Enforcement Unit,Conduct Unbecoming,,Not Sustained,Incident Location,7000,Emerson,Avenue,S,Indianapolis,123,Unknown,Female,,198,White,Male,49,27,14-637
160,85,Citizen Complaint,Traffic Stop,CPCO (Informal),2014-03-07,,Homeland Security Division,Homeland Security Bureau/Traffic,Traffic Enforcement Section,Traffic Enforcement Unit,Substandard Performance,,Not Sustained,Incident Location,7000,Emerson,Avenue,S,Indianapolis,123,Unknown,Female,,198,White,Male,49,27,14-637
161,90,Citizen Complaint,Call For Service,CPCO (Formal),2014-03-14,15:22:00:000,Homeland Security Division,Homeland Security Bureau/Traffic,Crash Investigations Section,Accident Investigations Unit,Violation of Any Rule,,Exonerated,Incident Location,600,Ohio ,Street,E,Indianapolis,131,Black,Female,,2946,White,Male,26,4,14-639
162,90,Citizen Complaint,Call For Service,CPCO (Formal),2014-03-14,15:22:00:000,Homeland Security Division,Homeland Security Bureau/Traffic,Crash Investigations Section,Accident Investigations Unit,Conduct Unbecoming,,Exonerated,Incident Location,600,Ohio ,Street,E,Indianapolis,131,Black,Female,,2946,White,Male,26,4,14-639
163,90,Citizen Complaint,Call For Service,CPCO (Formal),2014-03-14,15:22:00:000,Homeland Security Division,Homeland Security Bureau/Traffic,Crash Investigations Section,Accident Investigations Unit,Use of Force,Mistreatment of person in custody,Exonerated,Incident Location,600,Ohio ,Street,E,Indianapolis,131,Black,Female,,2946,White,Male,26,4,14-639
164,90,Citizen Complaint,Call For Service,CPCO (Formal),2014-03-14,15:22:00:000,Homeland Security Division,Homeland Security Bureau/Traffic,Crash Investigations Section,Accident Investigations Unit,Substandard Performance,Failure to properly investigate crash,Exonerated,Incident Location,600,Ohio ,Street,E,Indianapolis,131,Black,Female,,2946,White,Male,26,4,14-639
165,90,Citizen Complaint,Call For Service,CPCO (Formal),2014-03-14,15:22:00:000,Homeland Security Division,Homeland Security Bureau/Traffic,Crash Investigations Section,Accident Investigations Unit,Violation of Any Rule,,Exonerated,Incident Location,600,Ohio ,Street,E,Indianapolis,177,Black,Female,23,2946,White,Male,26,4,14-639
166,90,Citizen Complaint,Call For Service,CPCO (Formal),2014-03-14,15:22:00:000,Homeland Security Division,Homeland Security Bureau/Traffic,Crash Investigations Section,Accident Investigations Unit,Conduct Unbecoming,,Exonerated,Incident Location,600,Ohio ,Street,E,Indianapolis,177,Black,Female,23,2946,White,Male,26,4,14-639
167,90,Citizen Complaint,Call For Service,CPCO (Formal),2014-03-14,15:22:00:000,Homeland Security Division,Homeland Security Bureau/Traffic,Crash Investigations Section,Accident Investigations Unit,Use of Force,Mistreatment of person in custody,Exonerated,Incident Location,600,Ohio ,Street,E,Indianapolis,177,Black,Female,23,2946,White,Male,26,4,14-639
168,90,Citizen Complaint,Call For Service,CPCO (Formal),2014-03-14,15:22:00:000,Homeland Security Division,Homeland Security Bureau/Traffic,Crash Investigations Section,Accident Investigations Unit,Substandard Performance,Failure to properly investigate crash,Exonerated,Incident Location,600,Ohio ,Street,E,Indianapolis,177,Black,Female,23,2946,White,Male,26,4,14-639
169,91,Citizen Complaint,Warrant Service,CPCO (Formal),2014-03-13,12:30:00:000,Operations Division,Covert Operations Branch,Narcotics Section,NW Narcotics Unit,Use of Force,"Unreasonable Force (Hands, Fists, Feet)",Exonerated,Incident Location,1729,Sanwela,Drive,,Indianapolis,132,Black,Female,24,194,Black,Male,45,12,14-019
170,91,Citizen Complaint,Warrant Service,CPCO (Formal),2014-03-13,12:30:00:000,Operations Division,Covert Operations Branch,Narcotics Section,NW Narcotics Unit,Search/Seizure,Unreasonable search/seizure of cell phone,Exonerated,Incident Location,1729,Sanwela,Drive,,Indianapolis,132,Black,Female,24,194,Black,Male,45,12,14-019
171,29,Citizen Complaint,Call For Service,CPCO (Informal),2014-01-10,18:41:00:000,Operations Division,North District,Nd Middle Shift,,Citizen Interaction,"Rude, discourteous, or insulting language",Exonerated,Incident Location,8760,Rhone Terrace,,,Indianapolis,489,Black,Female,27,2521,White,Male,29,6,14-611
172,29,Citizen Complaint,Call For Service,CPCO (Informal),2014-01-10,18:41:00:000,Operations Division,North District,Nd Middle Shift,,Citizen Interaction,"Rude, discourteous, or insulting language",Exonerated,Incident Location,8760,Rhone Terrace,,,Indianapolis,489,Black,Female,27,2903,White,Male,28,4,14-611
173,29,Citizen Complaint,Call For Service,CPCO (Informal),2014-01-10,18:41:00:000,Operations Division,North District,Nd Middle Shift,,Citizen Interaction,Failure to make a report when approached by a citizen,Exonerated,Incident Location,8760,Rhone Terrace,,,Indianapolis,489,Black,Female,27,2903,White,Male,28,4,14-611
174,93,Citizen Complaint,Call For Service,CPCO (Informal),2014-03-21,12:00:00:000,Homeland Security Division,Homeland Security Bureau/Traffic,Crash Investigations Section,Accident Investigations Unit,Violation of Any Rule,"Failure to obey all orders, rules, regulations, policies, and SOPs",Exonerated,Incident Location,4300,Fall Creek Parkway North,Drive,,Indianapolis,141,Unknown,Female,25,2358,White,Male,37,11,14-641
175,93,Citizen Complaint,Call For Service,CPCO (Informal),2014-03-21,12:00:00:000,Homeland Security Division,Homeland Security Bureau/Traffic,Crash Investigations Section,Accident Investigations Unit,Substandard Performance,Failure to properly investigate crash,Exonerated,Incident Location,4300,Fall Creek Parkway North,Drive,,Indianapolis,141,Unknown,Female,25,2358,White,Male,37,11,14-641
