INCNUM,OFF_NUM,UOF_FORCE_TYPE,UOF_REASON,CIT_ARRESTED,CITCHARGE_TYPE,DISPOSITION,CIT_WEAPON_TYPE,OFF_SEX,CIT_SEX,OFF_RACE,OFF_AGE,CIT_AGE,YMD_TM,OBJECTID,OCCURRED_DT,OCCURRED_TM,UDTEXT24A,UDTEXT24B,UDTEXT24C,UDTEXT24D,FULL_ADD,SERVICE_TYPE,CIT_INJURED,CIT_HOSPITAL,OFF_INJURED,OFF_HOSPITAL,CIT_NUM,CIT_RACE,CIT_COND_TYPE,OFF_YR_EMPLOY,OFF_COND_TYPE,OCCURRED_WEEK_DAY,OCCURRED_HOUR,OCCURRED_QUARTER,OCCURRED_YEAR,lon,lat
43828,3001,PHYSICAL-WEIGHT LEVERAGE,ASSAULTING OFFICER(S),NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,53,2020-01-04T12:00:00Z,39341,2020-01-04,12:00:00,OPERATIONS DIVISION,SOUTHWEST DISTRICT,NEIGHBORHOOD IMPACT,FLEX TEAM,"4749 W CAVEN STREET, INDIANAPOLIS, IN",WARRANT SERVICE,YES,NO,NO,NO,15737,WHITE,COMPLAINT OF PAIN,999999,UNREPORTED,Sat,12,1,2020,-86.24023799999999,39.741483
49393,3672,PHYSICAL-HANDCUFFING,FLEEING,YES,PUBLIC INTOXICATION,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,37,2020-08-09T18:10:00Z,39644,2020-08-09,18:10:00,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT MIDDLE SHIFT,UNREPORTED,"520 E MARKET STREET, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,15543,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Sun,18,3,2020,-86.1481878,39.7685876
51223,3291,LETHAL-HANDGUN,NON-COMPLIANT,YES,BURGLARY,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,56,2020-10-07T22:36:00Z,39758,2020-10-07,22:36:00,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT LATE SHIFT,UNREPORTED,"7 W MERRILL STREET, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,13928,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Wed,22,4,2020,-86.1587924,39.7588219
42664,1124,PHYSICAL-JOINT/PRESSURE,NON-COMPLIANT,NO,IMMEDIATE DETENTION,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,36,2019-11-18T12:28:00Z,39787,2019-11-18,12:28:00,OPERATIONS DIVISION,NORTH DISTRICT,ND DAY SHIFT,DAY SHIFT 2ND RC,"1720 E 38TH STREET, INDIANAPOLIS, IN",CALL FOR SERVICE,NO,YES,NO,NO,15939,BLACK,UNREPORTED,999999,NO INJURIES NOTED OR VISIBLE,Mon,12,4,2019,-86.1286633,39.8258996
43192,3613,PHYSICAL-HANDCUFFING,RESISTING ARREST,YES,WARRANT ARREST,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,27,2019-12-08T04:40:00Z,40000,2019-12-08,04:40:00,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,"1500 N PENNSYLVANIA STREET, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,16187,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Sun,4,4,2019,-86.156168,39.78765750000001
47653,3381,UNREPORTED,NON-COMPLIANT,NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,MALE,UNREPORTED,WHITE,999999,999999,2020-05-29T21:00:00Z,40439,2020-05-29,21:00:00,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,"100 N CAPITOL AVENUE, INDIANAPOLIS, IN",ERG INCIDENT,NO,NO,NO,NO,14001,UNREPORTED,UNREPORTED,999999,UNREPORTED,Fri,21,2,2020,-86.1619463,39.7654191
44208,3413,PHYSICAL-HANDCUFFING,COMBATIVE SUSPECT,YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,17,2020-01-13T22:39:00Z,40687,2020-01-13,22:39:00,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,"1312   OLD TOWN SOUTH DRIVE, INDIANAPOLIS, IN",INVESTIGATION,NO,NO,NO,NO,15811,BLACK,NO INJURIES NOTED OR VISIBLE,999999,UNREPORTED,Mon,22,1,2020,-86.1825454,39.9135567
46335,3362,PHYSICAL-HANDCUFFING,RESISTING ARREST,YES,CRIMINAL MISCHIEF (M),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,26,2020-03-26T19:15:00Z,40691,2020-03-26,19:15:00,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,"1701 E KELLY STREET, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,15847,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Thu,19,1,2020,-86.1302144,39.7358344
52922,3677,LESS LETHAL-BEAN BAG,NON-COMPLIANT,NO,UNREPORTED,UNREPORTED,UNREPORTED,MALE,UNREPORTED,BLACK,999999,999999,2020-11-26T22:48:00Z,40790,2020-11-26,22:48:00,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,UNREPORTED,"3914   BRYAM AVENUE, INDIANAPOLIS, IN",SWAT INCIDENT,NO,NO,NO,NO,14001,UNREPORTED,UNREPORTED,999999,NO INJURIES NOTED OR VISIBLE,Thu,22,4,2020,-86.1695927,39.8274756
52205,3687,LETHAL-HANDGUN,FELONY STOP/APPREHENSION,YES,THEFT/RECEIVING STOLEN PROPERTY,UNREPORTED,UNREPORTED,MALE,MALE,WHITE,999999,29,2020-11-09T04:20:00Z,40851,2020-11-09,04:20:00,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,"510 S TAFT AVENUE, INDIANAPOLIS, IN",TRAFFIC STOP,NO,NO,NO,NO,14152,BI-RACIAL,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Mon,4,4,2020,-86.2359561,39.7587799
45764,3428,PHYSICAL-FIST STRIKE,RESISTING ARREST,YES,RESISTING LAW ENFORCEMENT (F),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,30,2020-02-27T16:25:00Z,41486,2020-02-27,16:25:00,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,"5213 E 21ST STREET, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,16106,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Thu,16,1,2020,-86.08029710000001,39.7959094
46369,3603,PHYSICAL-JOINT/PRESSURE,ASSAULTING CITIZEN(S),NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,13,2020-03-28T14:20:00Z,41504,2020-03-28,14:20:00,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,"4205 N WITTFIELD STREET, INDIANAPOLIS, IN",CALL FOR SERVICE,NO,NO,NO,NO,14369,BLACK,NO INJURIES NOTED OR VISIBLE,999999,UNREPORTED,Sat,14,1,2020,-86.00465129999999,39.8339202
43664,3816,PHYSICAL-KNEE STRIKE,FLEEING,YES,ESCAPE,IN COMPLIANCE,UNREPORTED,MALE,MALE,BLACK,999999,45,2019-12-27T01:18:00Z,41609,2019-12-27,01:18:00,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,UNREPORTED,"4132 E 16TH STREET, INDIANAPOLIS, IN",ARREST,NO,YES,NO,NO,14622,WHITE,COMPLAINT OF PAIN,999999,NO INJURIES NOTED OR VISIBLE,Fri,1,4,2019,-86.09725329999999,39.78908850000001
51748,3402,PHYSICAL-WEIGHT LEVERAGE,NON-COMPLIANT,YES,IMMEDIATE DETENTION,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,46,2020-10-27T16:45:00Z,41663,2020-10-27,16:45:00,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,"5000   SOUTHEASTERN AVENUE, INDIANAPOLIS, IN",CALL FOR SERVICE,YES,NO,NO,NO,14622,WHITE,COMPLAINT OF PAIN,999999,NO INJURIES NOTED OR VISIBLE,Tue,16,4,2020,-86.08533279999999,39.7464744
52168,999999,PHYSICAL-TAKE DOWN,RESISTING ARREST,YES,IMMEDIATE DETENTION,UNREPORTED,UNREPORTED,UNREPORTED,MALE,UNREPORTED RACE,999999,46,2020-11-07T11:36:00Z,41665,2020-11-07,11:36:00,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,20TH RECRUIT CLASS,"10240 E WASHINGTON STREET, INDIANAPOLIS, IN",ASSISTING OTHER AGENCY,NO,YES,NO,NO,14622,WHITE,MINOR BLEEDING,999999,UNREPORTED,Sat,11,4,2020,-85.98438949999999,39.7756791
43974,3504,PHYSICAL-TAKE DOWN,COMBATIVE SUSPECT,YES,BURGLARY,IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,26,2020-01-07T21:21:00Z,41728,2020-01-07,21:21:00,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,"3106   BALTIMORE NA, INDIANAPOLIS, IN",ARREST,NO,NO,YES,NO,14689,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Tue,21,1,2020,-76.6121893,39.2903848
48839,1004,UNREPORTED,RESISTING ARREST,NO,DISORDERLY CONDUCT,IN COMPLIANCE,UNREPORTED,FEMALE,MALE,WHITE,999999,46,2020-07-22T17:10:00Z,41792,2020-07-22,17:10:00,CRIMINAL INVESTIGATION DIVISION,COVERT INVESTIGATIONS,CRIMINAL INTERDICTION SECTION,CRIMINAL INTERDICTION UNIT,"45   MONUMENT CIRCLE, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,14622,WHITE,UNREPORTED,999999,UNREPORTED,Wed,17,3,2020,-86.1570728,39.7676557
51750,3551,PHYSICAL-JOINT/PRESSURE,RESISTING ARREST,NO,IMMEDIATE DETENTION,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,46,2020-10-27T16:45:00Z,42117,2020-10-27,16:45:00,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,"5000 E SOUTHEASTERN AVENUE, INDIANAPOLIS, IN",CALL FOR SERVICE,NO,YES,NO,NO,14622,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Tue,16,4,2020,-86.08533279999999,39.7464744
52199,3700,LETHAL-HANDGUN,FELONY STOP/APPREHENSION,NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,FEMALE,FEMALE,WHITE,999999,999999,2020-11-09T01:15:00Z,42526,2020-11-09,01:15:00,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,"1900 N GRAHAM AVENUE, INDIANAPOLIS, IN",INVESTIGATION,NO,NO,NO,NO,16549,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Mon,1,4,2020,-86.069108,39.7933607
46460,3674,PHYSICAL-HANDCUFFING,ASSAULTING OFFICER(S),YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,32,2020-04-04T00:29:00Z,42702,2020-04-04,00:29:00,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,"1544 E HOYT STREET, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,16808,WHITE,UNREPORTED,999999,UNREPORTED,Sat,0,2,2020,-86.13248899999999,39.75724599999999
47734,1417,LESS LETHAL-PEPPERBALL,NON-COMPLIANT,NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,999999,2020-05-31T00:45:00Z,42705,2020-05-31,00:45:00,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,"200 E OHIO STREET, INDIANAPOLIS, IN",ERG INCIDENT,NO,NO,NO,NO,16863,UNREPORTED,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Sun,0,2,2020,-86.15436,39.76983389999999
52045,2692,PHYSICAL-WEIGHT LEVERAGE,NON-COMPLIANT,YES,POSSESSION OF MARIJUANA/HASH (M),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,44,2020-11-04T11:00:00Z,42927,2020-11-04,11:00:00,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT DAY TACT FOOT AND BICYCLE,UNREPORTED,"424 E WABASH STREET, INDIANAPOLIS, IN",ARREST,YES,YES,NO,NO,15541,BLACK,MINOR BLEEDING,999999,NO INJURIES NOTED OR VISIBLE,Wed,11,4,2020,-86.1495396,39.7692753
47985,1116,LESS LETHAL-PEPPERBALL,COMBATIVE SUSPECT,NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,999999,2020-05-30T18:30:00Z,43157,2020-05-30,18:30:00,CRIMINAL INVESTIGATION DIVISION,HOMICIDE AND AGG ASSAULT,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT UNIT,"100 N DELAWARE NA, INDIANAPOLIS, IN",ERG INCIDENT,NO,NO,NO,NO,16863,UNREPORTED,COMPLAINT OF PAIN,999999,UNREPORTED,Sat,18,2,2020,-86.1546826,39.7684793
47962,1402,LESS LETHAL-PEPPERBALL,NON-COMPLIANT,NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,MALE,MALE,BLACK,999999,999999,2020-05-30T23:00:00Z,43209,2020-05-30,23:00:00,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,UNREPORTED,"1 W OHIO STREET, INDIANAPOLIS, IN",ERG INCIDENT,NO,NO,NO,NO,16863,UNREPORTED,UNREPORTED,999999,UNREPORTED,Sat,23,2,2020,-86.15799899999999,39.7699192
47983,1116,LESS LETHAL-PEPPERBALL,NON-COMPLIANT,NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,999999,NA,43251,2020-05-30,NA,CRIMINAL INVESTIGATION DIVISION,HOMICIDE AND AGG ASSAULT,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT UNIT,"300 N CAPITAL NA, INDIANAPOLIS, IN",NOT APPLICABLE,NO,NO,NO,NO,16863,UNREPORTED,UNREPORTED,999999,UNREPORTED,Sat,NA,NA,NA,-86.1584669,39.77165919999999
47986,1116,LESS LETHAL-PEPPERBALL,COMBATIVE SUSPECT,NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,999999,2020-05-31T02:00:00Z,43253,2020-05-31,02:00:00,CRIMINAL INVESTIGATION DIVISION,HOMICIDE AND AGG ASSAULT,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT UNIT,"100 N CAPITAL NA, INDIANAPOLIS, IN",ERG INCIDENT,NO,NO,NO,NO,16863,UNREPORTED,NO INJURIES NOTED OR VISIBLE,999999,UNREPORTED,Sun,2,2,2020,-86.1619463,39.7654191
52693,3297,LETHAL-HANDGUN,FELONY STOP/APPREHENSION,YES,RESISTING LAW ENFORCEMENT (F),UNREPORTED,UNREPORTED,MALE,MALE,WHITE,999999,50,2020-11-18T17:43:00Z,43301,2020-11-18,17:43:00,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,"7155   WADSWORTH DRIVE, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,17033,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Wed,17,4,2020,-86.0435992,39.7947272
42450,764,LESS LETHAL-CS/OC,NON-COMPLIANT,YES,DISORDERLY CONDUCT,IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,21,2019-11-08T02:38:00Z,43378,2019-11-08,02:38:00,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT LATE TACT FOOT AND BICYCLE,UNREPORTED,"39 W JACKSON PLACE, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,16958,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Fri,2,4,2019,-86.1596764,39.7631402
52694,3297,LETHAL-HANDGUN,FELONY STOP/APPREHENSION,YES,OPERATING A VEHICLE WHILE INTOXICATED (F),UNREPORTED,UNREPORTED,MALE,MALE,WHITE,999999,50,2020-11-18T17:43:00Z,43395,2020-11-18,17:43:00,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,20TH RECRUIT CLASS,"7155   WADSWORTH WAY, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,17033,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Wed,17,4,2020,-86.0435992,39.7947272
49899,1964,CANINE BITE,NON-COMPLIANT,YES,CARJACKING,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,35,2020-08-22T00:03:00Z,43461,2020-08-22,00:03:00,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - LATE,"1252   STANDARD NA, INDIANAPOLIS, IN",REQUEST FOR PSD,YES,YES,NO,NO,17124,WHITE,CANINE BITE,999999,UNREPORTED,Sat,0,3,2020,-86.158068,39.768403
40286,3501,PHYSICAL-HANDCUFFING,NON-COMPLIANT,YES,DISORDERLY CONDUCT,IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,30,23,2019-09-01T14:15:00Z,43837,2019-09-01,14:15:00,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,UNREPORTED,"4140 N HIGH SCHOOL ROAD, INDIANAPOLIS, IN",ARREST,NO,NO,YES,NO,16889,BLACK,NO INJURIES NOTED OR VISIBLE,3,NO INJURIES NOTED OR VISIBLE,Sun,14,3,2019,-86.270956,39.8299601
50186,3830,PHYSICAL-HANDCUFFING,RESISTING ARREST,YES,STOLEN VEHICLE,IN COMPLIANCE,UNREPORTED,MALE,MALE,BLACK,999999,45,2020-08-30T17:15:00Z,44109,2020-08-30,17:15:00,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,UNREPORTED,"4021   HARMONY DRIVE, INDIANAPOLIS, IN",ARREST,NO,YES,NO,NO,16980,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Sun,17,3,2020,-86.2314711,39.7062387
52136,3285,PHYSICAL-JOINT/PRESSURE,RESISTING ARREST,YES,POSSESSION OF A HANDGUN (M),UNREPORTED,UNREPORTED,MALE,MALE,WHITE,999999,31,2020-11-06T09:31:00Z,44143,2020-11-06,09:31:00,OPERATIONS DIVISION,EAST DISTRICT,NEIGHBORHOOD IMPACT,FLEX TEAM,"9021 E 38TH STREET, INDIANAPOLIS, IN",ARREST,YES,NO,YES,NO,17114,BLACK,BROKEN TOOTH,999999,MINOR BLEEDING,Fri,9,4,2020,-86.0088885,39.8255445
49565,3283,PHYSICAL-WEIGHT LEVERAGE,NON-COMPLIANT,YES,INTIMIDATION,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,43,2020-08-14T15:58:00Z,44201,2020-08-14,15:58:00,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,"2900 N WASHINGTON BLVD, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,16009,BLACK,NO INJURIES NOTED OR VISIBLE,999999,UNREPORTED,Fri,15,3,2020,-86.15209639999999,39.8083405
43360,3507,PHYSICAL-WEIGHT LEVERAGE,ASSAULTING OFFICER(S),YES,BATTERY (F),IN COMPLIANCE,UNREPORTED,MALE,MALE,HISPANIC,999999,38,2019-12-13T11:15:00Z,44228,2019-12-13,11:15:00,OPERATIONS DIVISION,DOWNTOWN DISTRICT,NEIGHBORHOOD IMPACT,VICE/NARCOTICS,"40 E ST. CLAIR STREET, INDIANAPOLIS, IN",INVESTIGATION,NO,NO,NO,NO,17249,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Fri,11,4,2019,-86.1567606,39.778168
46192,3374,PHYSICAL-WEIGHT LEVERAGE,ASSAULTING OFFICER(S),YES,DOMESTIC BATTERY (F),IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,28,2020-03-18T15:30:00Z,44281,2020-03-18,15:30:00,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,"2846 N SHERMAN DRIVE, INDIANAPOLIS, IN",ARREST,YES,YES,NO,NO,17385,BLACK,COMPLAINT OF PAIN,999999,NO INJURIES NOTED OR VISIBLE,Wed,15,1,2020,-86.1027848,39.8081111
48406,4027,PHYSICAL-OTHER,RESISTING ARREST,YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,37,2020-07-04T11:48:00Z,44330,2020-07-04,11:48:00,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,20TH RECRUIT CLASS,"3600   MARTIN LUTHER KING JR STREET, INDIANAPOLIS, IN",ARREST,YES,YES,NO,NO,17390,BLACK,COMPLAINT OF PAIN,999999,NO INJURIES NOTED OR VISIBLE,Sat,11,3,2020,-86.17775329999999,39.8176611
44914,2592,PHYSICAL-TAKE DOWN,NON-COMPLIANT,YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,38,2020-02-01T14:29:00Z,44548,2020-02-01,14:29:00,CRIMINAL INVESTIGATION DIVISION,INVESTIGATIVE SUPPORT,JUVENILE/MISSING PERSONS,JUVENILE INVESTIGATIONS UNIT,"4904   MADISON AVENUE, INDIANAPOLIS, IN",INVESTIGATION,NO,YES,YES,NO,16093,WHITE,NO INJURIES NOTED OR VISIBLE,999999,BRUISING,Sat,14,1,2020,-86.13766179999999,39.6944709
48494,4013,PHYSICAL-WEIGHT LEVERAGE,RESISTING ARREST,YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,FEMALE,FEMALE,WHITE,999999,39,2020-07-08T03:30:00Z,45112,2020-07-08,03:30:00,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,20TH RECRUIT CLASS,"1114 S PERSHING AVENUE, INDIANAPOLIS, IN",ARREST,YES,NO,NO,NO,17526,WHITE,MINOR SCRAPES,999999,NO INJURIES NOTED OR VISIBLE,Wed,3,3,2020,-86.19966749999999,39.7521337
44810,3240,PHYSICAL-TAKE DOWN,RESISTING ARREST,YES,RESISTING LAW ENFORCEMENT (F),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,27,2020-01-30T23:09:00Z,45116,2020-01-30,23:09:00,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,"3400 E 10TH STREET, INDIANAPOLIS, IN",ARREST,NO,NO,YES,NO,17565,BLACK,MINOR BLEEDING,999999,COMPLAINT OF PAIN,Thu,23,1,2020,-86.10832730000001,39.7813787
48579,999999,PHYSICAL-OTHER,RESISTING ARREST,YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,UNREPORTED,MALE,UNREPORTED RACE,999999,29,2020-07-10T20:50:00Z,45376,2020-07-10,20:50:00,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,"3686   NEWGATE LANE, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,16291,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Fri,20,3,2020,-85.9963159,39.824043
46708,3689,PHYSICAL-LEG SWEEP,NON-COMPLIANT,YES,UNREPORTED,IN COMPLIANCE,UNREPORTED,MALE,MALE,BLACK,999999,52,2020-04-12T21:20:00Z,46196,2020-04-12,21:20:00,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,"2448   BECKWITH DRIVE, INDIANAPOLIS, IN",CALL FOR SERVICE,NO,NO,NO,NO,14998,WHITE,UNREPORTED,999999,UNREPORTED,Sun,21,2,2020,-86.125019,39.8024557
47000,2596,CANINE BITE,CANINE INCIDENT,YES,RESIDENTIAL ENTRY,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,30,2020-04-29T11:59:00Z,46458,2020-04-29,11:59:00,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - DAY,"1700 N JUSTIN COURT, INDIANAPOLIS, IN",ARREST,YES,NO,NO,NO,17250,BLACK,CANINE BITE,999999,UNREPORTED,Wed,11,2,2020,-86.03372859999999,39.7906561
47682,3095,LESS LETHAL-PEPPERBALL,ASSAULTING OFFICER(S),NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,999999,2020-05-31T17:00:00Z,46581,2020-05-31,17:00:00,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT,"300 N MERIDIAN STREET, INDIANAPOLIS, IN",ERG INCIDENT,NO,NO,NO,NO,17466,BLACK,UNREPORTED,999999,UNREPORTED,Sun,17,2,2020,-86.1584044,39.7716178
52819,3381,LETHAL-HANDGUN,FLEEING,NO,UNREPORTED,UNREPORTED,UNREPORTED,MALE,MALE,WHITE,999999,35,2020-11-23T14:45:00Z,47112,2020-11-23,14:45:00,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,UNREPORTED,"2560 S VILLA AVENUE, INDIANAPOLIS, IN",INVESTIGATION,NO,NO,NO,NO,16443,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Mon,14,4,2020,-86.1254416,39.7310115
50414,2721,PHYSICAL-OTHER,NON-COMPLIANT,YES,POSSESSION OF A HANDGUN (F),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,39,2020-09-01T19:30:00Z,48170,2020-09-01,19:30:00,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,UNREPORTED,"31 N BELMONT AVENUE, INDIANAPOLIS, IN",ARREST,YES,YES,NO,NO,17493,WHITE,MINOR SCRAPES,999999,NO INJURIES NOTED OR VISIBLE,Tue,19,3,2020,-86.1966092,39.7673875
50463,1056,PHYSICAL-HANDCUFFING,RESISTING ARREST,YES,BATTERY (M),UNREPORTED,UNREPORTED,MALE,MALE,BLACK,999999,42,2020-09-06T06:45:00Z,48232,2020-09-06,06:45:00,OPERATIONS DIVISION,NORTH DISTRICT,ND DAY SHIFT,ND DAY SHIFT,"1226 N ILLINOIS STREET, INDIANAPOLIS, IN",ARREST,NO,YES,NO,NO,17618,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Sun,6,3,2020,-86.15995459999999,39.7841649
